Timestamp,Accel_X,Accel_Y,Gyro_Z,Mag_X,Mag_Y,GPS_x,GPS_Y,Calc_Accel_X,Calc_Accel_Y,Calc_Gyro_Z,Calc_Mag_X_Y,Filter_value,Alfa
3,16692,-740,-526,-1977,1361,1697,,,5.00,-0.22,-0.07,-0.9950485011560309,-0.9951477579657249
39,16453,-371,-441,-1992,1307,1697,,,4.93,-0.11,-0.06,-1.038146210509827,-1.058556338087714
72,16332,-590,-282,-1981,1313,1697,,,4.89,-0.18,-0.04,-1.0436300767428093,-1.0459320105247758
76,16337,-595,-361,-1981,1313,1697,,,4.89,-0.18,-0.05,-1.0458088636402991,-1.0459320105247758
81,16273,-309,-642,-1981,1313,1697,,,4.87,-0.09,-0.09,-1.047145991968172,-1.0459320105247758
85,16381,-756,-320,-1981,1313,1697,,,4.90,-0.23,-0.04,-1.0470004580624956,-1.0459320105247758
90,16328,-449,-451,-1981,1313,1697,,,4.89,-0.13,-0.06,-1.0471946372870333,-1.0459320105247758
95,16593,-989,-703,-1981,1313,1697,,,4.97,-0.30,-0.09,-1.0476441019807659,-1.0459320105247758
99,16571,-279,-342,-1981,1313,1697,,,4.96,-0.08,-0.05,-1.0472881114982,-1.0459320105247758
104,16657,-539,-488,-1981,1313,1697,,,4.99,-0.16,-0.06,-1.0472724532802526,-1.0459320105247758
108,16318,-568,-460,-1981,1313,1697,,,4.89,-0.17,-0.06,-1.0472570490594364,-1.0459320105247758
113,16324,-372,-384,-1997,1353,1728,,,4.89,-0.11,-0.05,-1.0281610679888828,-1.015480859990754
118,16464,-582,-478,-1997,1353,1728,,,4.93,-0.17,-0.06,-1.0209889438891664,-1.015480859990754
122,16264,-474,-327,-1997,1353,1728,,,4.87,-0.14,-0.04,-1.0179849582273217,-1.015480859990754
127,16402,-596,-589,-1997,1353,1728,,,4.91,-0.18,-0.08,-1.017346510830159,-1.015480859990754
142,16666,-572,-565,-1997,1353,1728,,,4.99,-0.17,-0.08,-1.017092294066953,-1.015480859990754
146,16666,-428,-542,-1997,1353,1728,,,4.99,-0.13,-0.07,-1.016856578994089,-1.015480859990754
151,16440,-684,-517,-1997,1353,1728,,,4.92,-0.20,-0.07,-1.0167579154445587,-1.015480859990754
156,16520,-434,-436,-1997,1353,1728,,,4.95,-0.13,-0.06,-1.0165833093563355,-1.015480859990754
160,16560,-562,-463,-1997,1353,1728,,,4.96,-0.17,-0.06,-1.0165096569027328,-1.015480859990754
165,16165,-651,-563,-1997,1353,1728,,,4.84,-0.19,-0.07,-1.016603059912528,-1.015480859990754
169,16512,-694,-297,-1997,1353,1728,,,4.94,-0.21,-0.04,-1.0162452819517223,-1.015480859990754
174,16571,-612,-547,-1997,1353,1728,,,4.96,-0.18,-0.07,-1.0164900588280283,-1.015480859990754
178,16929,-665,-284,-1997,1353,1728,,,5.07,-0.20,-0.04,-1.0161902470002497,-1.015480859990754
183,16730,-638,-521,-1997,1353,1728,,,5.01,-0.19,-0.07,-1.0164573178513385,-1.015480859990754
188,16643,-581,-330,-1997,1353,1728,,,4.98,-0.17,-0.04,-1.016166161607324,-1.015480859990754
192,16504,-660,-517,-1997,1353,1728,,,4.94,-0.20,-0.07,-1.016436686009096,-1.015480859990754
207,16481,-460,-450,-1997,1353,1728,,,4.93,-0.14,-0.06,-1.0164038194157625,-1.015480859990754
212,16369,-737,-476,-1997,1353,1728,,,4.90,-0.22,-0.06,-1.0163850141532322,-1.015480859990754
216,16449,-493,-454,-1998,1343,1767,,,4.92,-0.15,-0.06,-1.0231196862922907,-1.026324676443889
221,16466,-580,-592,-1998,1343,1767,,,4.93,-0.17,-0.08,-1.0259424426854062,-1.026324676443889
225,16349,-477,-285,-1998,1343,1767,,,4.89,-0.14,-0.04,-1.0264975875861388,-1.026324676443889
230,16416,-242,-651,-1998,1343,1767,,,4.91,-0.07,-0.09,-1.0273482068609279,-1.026324676443889
235,16404,-620,-315,-1998,1343,1767,,,4.91,-0.19,-0.04,-1.0270203216088005,-1.026324676443889
239,16833,-385,-453,-1998,1343,1767,,,5.04,-0.12,-0.06,-1.0271485347392215,-1.026324676443889
244,16832,-490,-455,-1998,1343,1767,,,5.04,-0.15,-0.06,-1.0271912966860632,-1.026324676443889
248,16489,-1032,-492,-1998,1343,1767,,,4.94,-0.31,-0.07,-1.0273299219039518,-1.026324676443889
253,16201,171,-503,-1998,1343,1767,,,4.85,0.05,-0.07,-1.0273753815578304,-1.026324676443889
257,16794,-908,-347,-1998,1343,1767,,,5.03,-0.27,-0.05,-1.0271284784182861,-1.026324676443889
272,16562,-104,-636,-1998,1343,1767,,,4.96,-0.03,-0.08,-1.0274150001861528,-1.026324676443889
277,17428,-476,-419,-1998,1343,1767,,,5.22,-0.14,-0.06,-1.0272588935470983,-1.026324676443889
281,15877,-551,-328,-1998,1343,1767,,,4.75,-0.16,-0.04,-1.0269366564277624,-1.026324676443889
286,16597,-235,-631,-1998,1343,1767,,,4.97,-0.07,-0.08,-1.027324489783963,-1.026324676443889
291,16021,-333,-261,-1998,1343,1767,,,4.80,-0.10,-0.03,-1.0268219727838548,-1.026324676443889
295,16445,-359,-508,-1998,1343,1767,,,4.92,-0.11,-0.07,-1.0271424993817655,-1.026324676443889
300,16648,-574,-484,-1998,1343,1767,,,4.98,-0.17,-0.06,-1.0271295599248955,-1.026324676443889
304,16728,-273,-382,-1998,1343,1767,,,5.01,-0.08,-0.05,-1.0269907399590903,-1.026324676443889
309,16845,-683,-524,-1998,1343,1767,,,5.04,-0.20,-0.07,-1.0271906407480182,-1.026324676443889
314,16359,-588,-438,-1998,1343,1767,,,4.90,-0.18,-0.06,-1.0271318152367068,-1.026324676443889
318,16380,-480,-768,-2018,1363,1717,,,4.90,-0.14,-0.10,-1.0224802791084757,-1.0180678579445694
323,16490,-916,-479,-2018,1363,1717,,,4.94,-0.27,-0.06,-1.0201792269435994,-1.0180678579445694
338,16515,-722,-437,-2018,1363,1717,,,4.94,-0.22,-0.06,-1.0192955754728417,-1.0180678579445694
342,16445,-625,-276,-2018,1363,1717,,,4.92,-0.19,-0.04,-1.018696509962565,-1.0180678579445694
347,16849,-454,-755,-2018,1363,1717,,,5.04,-0.14,-0.10,-1.0192366052970465,-1.0180678579445694
351,16690,-450,-229,-2018,1363,1717,,,5.00,-0.13,-0.03,-1.018533576730899,-1.0180678579445694
356,16507,-767,-212,-2018,1363,1717,,,4.94,-0.23,-0.03,-1.018264819310971,-1.0180678579445694
361,16546,-512,-481,-2018,1363,1717,,,4.95,-0.15,-0.06,-1.0185472983231971,-1.0180678579445694
365,16533,-555,-513,-2018,1363,1717,,,4.95,-0.17,-0.07,-1.018779219184404,-1.0180678579445694
370,16505,-567,-430,-2018,1363,1717,,,4.94,-0.17,-0.06,-1.0187335689585932,-1.0180678579445694
374,16411,-541,-479,-2018,1363,1717,,,4.91,-0.16,-0.06,-1.0187118156895516,-1.0180678579445694
379,16491,-389,-485,-2018,1363,1717,,,4.94,-0.12,-0.06,-1.018699240128909,-1.0180678579445694
384,16812,-556,-476,-2018,1363,1717,,,5.03,-0.17,-0.06,-1.0186902191186213,-1.0180678579445694
388,16537,-589,-391,-2018,1363,1717,,,4.95,-0.18,-0.05,-1.0185541498571322,-1.0180678579445694
403,16326,-614,-556,-2018,1363,1717,,,4.89,-0.18,-0.07,-1.0187563660190793,-1.0180678579445694
407,16960,-1194,-406,-2018,1363,1717,,,5.08,-0.36,-0.05,-1.0185712046850712,-1.0180678579445694
412,16561,-965,-472,-2018,1363,1717,,,4.96,-0.29,-0.06,-1.0186263070595278,-1.0180678579445694
417,16154,-643,-592,-2011,1342,1656,,,4.84,-0.19,-0.08,-1.0287278322613227,-1.0338630805858147
494,16810,-714,-392,-2011,1342,1656,,,5.03,-0.21,-0.05,-1.0321936120046153,-1.0338630805858147
547,16524,-834,-557,-2011,1342,1656,4634.6705,02422.5855,4.95,-0.25,-0.07,-1.0337712164338029,-1.0338630805858147
604,16664,-568,-619,-2051,1344,1758,4634.6705,02422.5855,4.99,-0.17,-0.08,-1.0478784936666292,-1.055371558501995
647,15844,-558,-310,-2051,1344,1758,4634.6705,02422.5855,4.74,-0.17,-0.04,-1.0527451593709,-1.055371558501995
715,16252,-58,-671,-2006,1356,1747,4634.6705,02422.5855,4.87,-0.02,-0.09,-1.0320350586017362,-1.0180689405352426
788,16514,-430,-518,-2006,1356,1747,4634.6705,02422.5855,4.94,-0.13,-0.07,-1.0238593514901368,-1.0180689405352426
834,16640,-454,-528,-2025,1353,1720,4634.6705,02422.5855,4.98,-0.14,-0.07,-1.0292683761708288,-1.0317901601525343
883,16684,-472,-425,-2043,1374,1705,4634.6705,02422.5855,4.99,-0.14,-0.06,-1.025020809999419,-1.0218576234494863
958,16699,-363,-581,-2043,1374,1705,4634.6705,02422.5855,5.00,-0.11,-0.08,-1.0236516128939661,-1.0218576234494863
999,16977,-375,-424,-2004,1408,1766,4634.6705,02422.5855,5.08,-0.11,-0.06,-0.989079345678799,-0.967554098341139
1039,16313,-396,-470,-2004,1408,1766,4634.6705,02422.5855,4.88,-0.12,-0.06,-0.9758722118372816,-0.967554098341139
1072,16477,-433,-646,-2009,1395,1751,4634.6705,02422.5855,4.93,-0.13,-0.09,-0.980579276499514,-0.9826105966702594
1076,16634,-476,-253,-2009,1395,1751,4634.6705,02422.5855,4.98,-0.14,-0.03,-0.9816006249726957,-0.9826105966702594
1081,16445,-563,-542,-2009,1395,1751,4634.6705,02422.5855,4.92,-0.17,-0.07,-0.9825071642690283,-0.9826105966702594
1086,16171,-399,-499,-2009,1395,1751,4634.6705,02422.5855,4.84,-0.12,-0.07,-0.9828503834374667,-0.9826105966702594
1100,16070,-532,-614,-2009,1395,1751,4634.6705,02422.5855,4.81,-0.16,-0.08,-0.9831069225413239,-0.9826105966702594
1105,16323,-311,-483,-2009,1395,1751,4634.6705,02422.5855,4.89,-0.09,-0.06,-0.9829435940181447,-0.9826105966702594
1110,16443,-503,-348,-2009,1395,1751,4634.6705,02422.5855,4.92,-0.15,-0.05,-0.9827511833234138,-0.9826105966702594
1114,16706,-420,-497,-2009,1395,1751,4634.6705,02422.5855,5.00,-0.13,-0.07,-0.9829344737434674,-0.9826105966702594
1129,16291,-451,-354,-2015,1356,1725,4634.6705,02422.5855,4.88,-0.14,-0.05,-1.0079700535083271,-1.0231558232666307
1134,16543,-515,-552,-2015,1356,1725,4634.6705,02422.5855,4.95,-0.15,-0.07,-1.0177882739074438,-1.0231558232666307
1138,16379,-757,-459,-2015,1356,1725,4634.6705,02422.5855,4.90,-0.23,-0.06,-1.021405526367206,-1.0231558232666307
1143,16357,-477,-403,-2015,1356,1725,4634.6705,02422.5855,4.90,-0.14,-0.05,-1.0226555450397872,-1.0231558232666307
1158,16429,-437,-566,-2015,1356,1725,4634.6705,02422.5855,4.92,-0.13,-0.08,-1.0235166175092436,-1.0231558232666307
1163,16336,-780,-302,-2015,1356,1725,4634.6705,02422.5855,4.89,-0.23,-0.04,-1.0233256840145493,-1.0231558232666307
1167,16389,-323,-576,-2015,1356,1725,4634.6705,02422.5855,4.91,-0.10,-0.08,-1.023766281539188,-1.0231558232666307
1172,16519,-875,-453,-2015,1356,1725,4634.6705,02422.5855,4.95,-0.26,-0.06,-1.0236717411319214,-1.0231558232666307
1187,16275,-269,-601,-2015,1356,1725,4634.6705,02422.5855,4.87,-0.08,-0.08,-1.0238895104979333,-1.0231558232666307
1191,16792,-492,-438,-2015,1356,1725,4634.6705,02422.5855,5.03,-0.15,-0.06,-1.0237099514270431,-1.0231558232666307
1196,16608,-572,-444,-2015,1356,1725,4634.6705,02422.5855,4.97,-0.17,-0.06,-1.0236384017543516,-1.0231558232666307
1201,16443,-382,-575,-2015,1356,1725,4634.6705,02422.5855,4.92,-0.11,-0.08,-1.0238650851737299,-1.0231558232666307
1215,16441,-545,-389,-2015,1356,1725,4634.6705,02422.5855,4.92,-0.16,-0.05,-1.023560587974358,-1.0231558232666307
1220,16280,-394,-543,-2015,1356,1725,4634.6705,02422.5855,4.87,-0.12,-0.07,-1.023699772332549,-1.0231558232666307
1225,16813,-511,-450,-2015,1356,1725,4634.6705,02422.5855,5.03,-0.15,-0.06,-1.023620261242029,-1.0231558232666307
1229,17048,-650,-364,-2016,1374,1717,4634.6705,02422.5855,5.10,-0.19,-0.05,-1.013013132437387,-1.0063661693613177
1244,16392,-772,-580,-2016,1374,1717,4634.6705,02422.5855,4.91,-0.23,-0.08,-1.0093461780331638,-1.0063661693613177
1249,16412,-560,-410,-2016,1374,1717,4634.6705,02422.5855,4.91,-0.17,-0.05,-1.0075552764884228,-1.0063661693613177
1253,16488,-594,-435,-2016,1374,1717,4634.6705,02422.5855,4.94,-0.18,-0.06,-1.0069991037305677,-1.0063661693613177
1258,16437,-429,-687,-2016,1374,1717,4634.6705,02422.5855,4.92,-0.13,-0.09,-1.0071701463386877,-1.0063661693613177
1273,16269,-815,-558,-2016,1374,1717,4634.6705,02422.5855,4.87,-0.24,-0.07,-1.0069724691413129,-1.0063661693613177
1278,16312,-486,-416,-2016,1374,1717,4634.6705,02422.5855,4.88,-0.15,-0.06,-1.006765258065413,-1.0063661693613177
1282,17017,-467,-356,-2016,1374,1717,4634.6705,02422.5855,5.09,-0.14,-0.05,-1.006555825824753,-1.0063661693613177
1287,17018,-584,-542,-2016,1374,1717,4634.6705,02422.5855,5.09,-0.17,-0.07,-1.0067323738345957,-1.0063661693613177
1302,16380,-372,-461,-2016,1374,1717,4634.6705,02422.5855,4.90,-0.11,-0.06,-1.0066681708235103,-1.0063661693613177
1307,16472,-278,-526,-2016,1374,1717,4634.6705,02422.5855,4.93,-0.08,-0.07,-1.006770373926631,-1.0063661693613177
1311,16625,-335,-304,-2016,1374,1717,4634.6705,02422.5855,4.98,-0.10,-0.04,-1.0064208750897763,-1.0063661693613177
1316,17019,-567,-526,-2016,1374,1717,4634.6705,02422.5855,5.10,-0.17,-0.07,-1.00667387264813,-1.0063661693613177
1331,16353,-389,-579,-1959,1340,1703,4634.6705,02422.5855,4.90,-0.12,-0.08,-1.0059783844527868,-1.004891372242324
1335,16328,-403,-293,-1959,1340,1703,4634.6705,02422.5855,4.89,-0.12,-0.04,-1.005194439349448,-1.004891372242324
1340,16553,-605,-552,-1959,1340,1703,4634.6705,02422.5855,4.96,-0.18,-0.07,-1.0052816204842936,-1.004891372242324
1344,16608,-489,-413,-1959,1340,1703,4634.6705,02422.5855,4.97,-0.15,-0.05,-1.0050550137227943,-1.004891372242324
1359,16315,-627,-475,-1959,1340,1703,4634.6705,02422.5855,4.88,-0.19,-0.06,-1.0050967730257467,-1.004891372242324
1364,16605,-585,-579,-1959,1340,1703,4634.6705,02422.5855,4.97,-0.18,-0.08,-1.0053681399271508,-1.004891372242324
1369,16661,-675,-346,-1959,1340,1703,4634.6705,02422.5855,4.99,-0.20,-0.05,-1.0050820795636872,-1.004891372242324
1373,16544,-618,-572,-1959,1340,1703,4634.6705,02422.5855,4.95,-0.19,-0.08,-1.0053581480446192,-1.004891372242324
1388,16674,-501,-366,-1959,1340,1703,4634.6705,02422.5855,4.99,-0.15,-0.05,-1.0050739307540564,-1.004891372242324
1393,16840,-760,-669,-1959,1340,1703,4634.6705,02422.5855,5.04,-0.23,-0.09,-1.0054792286658985,-1.004891372242324
1397,16462,-486,-496,-1959,1340,1703,4634.6705,02422.5855,4.93,-0.15,-0.07,-1.005371516867858,-1.004891372242324
1402,16716,-404,-678,-1959,1340,1703,4634.6705,02422.5855,5.00,-0.12,-0.09,-1.0055845791827946,-1.004891372242324
1417,16513,-831,-369,-1959,1340,1703,4634.6705,02422.5855,4.94,-0.25,-0.05,-1.0051465700363613,-1.004891372242324
1494,16465,-383,-548,-1959,1340,1703,4634.6705,02422.5855,4.93,-0.11,-0.07,-1.005236316826998,-1.004891372242324
1547,17037,-453,-310,-1989,1341,1682,4634.6705,02422.5855,5.10,-0.14,-0.04,-1.0156186861314709,-1.0221487327665304
1604,16352,-904,-431,-1968,1287,1690,4634.6705,02422.5855,4.90,-0.27,-0.06,-1.0467839111632307,-1.065454746742892
1647,17131,-1279,-545,-1968,1287,1690,4634.6705,02422.5855,5.13,-0.38,-0.07,-1.0588131202123574,-1.065454746742892
1715,16769,-947,-501,-1924,1285,1735,4634.6705,02422.5855,5.02,-0.28,-0.07,-1.048280039592163,-1.0411462884227995
1788,16689,-933,-419,-1924,1285,1735,4634.6705,02422.5855,5.00,-0.28,-0.06,-1.044123935626923,-1.0411462884227995
1834,16624,-906,-393,-1982,1303,1701,4634.6705,02422.5855,4.98,-0.27,-0.05,-1.052227021464746,-1.0569340085446384
1883,16701,-879,-451,-1935,1304,1733,4634.6705,02422.5855,5.00,-0.26,-0.06,-1.0371343592535398,-1.0274952788852927
1958,16365,-787,-481,-1935,1304,1733,4634.6705,02422.5855,4.90,-0.24,-0.06,-1.0313671191724474,-1.0274952788852927
1999,16309,-981,-537,-1923,1338,1728,4634.6705,02422.5855,4.88,-0.29,-0.07,-1.0020628982988924,-0.9837292416073239
2039,16752,-693,-558,-1923,1338,1728,4634.6705,02422.5855,5.02,-0.21,-0.07,-0.9908676424245518,-0.9837292416073239
2072,16898,-959,-553,-1921,1328,1762,4634.6705,02422.5855,5.06,-0.29,-0.07,-0.9924284629904768,-0.9931144415981042
2076,16384,-728,-373,-1921,1328,1762,4634.6705,02422.5855,4.91,-0.22,-0.05,-0.9927658633220416,-0.9931144415981042
2081,16168,-870,-566,-1921,1328,1762,4634.6705,02422.5855,4.84,-0.26,-0.08,-0.9932811156101865,-0.9931144415981042
2086,16453,-887,-476,-1921,1328,1762,4634.6705,02422.5855,4.93,-0.27,-0.06,-0.9932177540079378,-0.9931144415981042
2100,16374,-606,-359,-1921,1328,1762,4634.6705,02422.5855,4.90,-0.18,-0.05,-0.9930646445774597,-0.9931144415981042
2105,16320,-874,-729,-1921,1328,1762,4634.6705,02422.5855,4.89,-0.26,-0.10,-0.9936495205385565,-0.9931144415981042
2110,16441,-973,-303,-1921,1328,1762,4634.6705,02422.5855,4.92,-0.29,-0.04,-0.9930961013921369,-0.9931144415981042
2114,16802,-716,-450,-1921,1328,1762,4634.6705,02422.5855,5.03,-0.21,-0.06,-0.9931440560627326,-0.9931144415981042
2129,16272,-919,-476,-1921,1328,1762,4634.6705,02422.5855,4.87,-0.28,-0.06,-0.9931619809656362,-0.9931144415981042
2134,16536,-811,-477,-1921,1328,1762,4634.6705,02422.5855,4.95,-0.24,-0.06,-0.9931684391812837,-0.9931144415981042
2138,16812,-1090,-462,-1921,1328,1748,4634.6705,02422.5855,5.03,-0.33,-0.06,-0.9930970957725735,-0.992996415472992
2143,16887,-681,-507,-1946,1297,1748,4634.6705,02422.5855,5.06,-0.20,-0.07,-1.0237426784993964,-1.0420947133100869
2158,16284,-942,-537,-1946,1297,1748,4634.6705,02422.5855,4.88,-0.28,-0.07,-1.0354449390046396,-1.0420947133100869
2163,16835,-855,-438,-1946,1297,1748,4634.6705,02422.5855,5.04,-0.26,-0.06,-1.0397826845945282,-1.0420947133100869
2167,16531,-613,-504,-1946,1297,1748,4634.6705,02422.5855,4.95,-0.18,-0.07,-1.0415656751878821,-1.0420947133100869
2172,15873,-955,-427,-1946,1297,1748,4634.6705,02422.5855,4.75,-0.29,-0.06,-1.0421144708968781,-1.0420947133100869
2187,16609,-848,-362,-1946,1297,1748,4634.6705,02422.5855,4.97,-0.25,-0.05,-1.0421932412252588,-1.0420947133100869
2191,16401,-913,-668,-1946,1297,1748,4634.6705,02422.5855,4.91,-0.27,-0.09,-1.0427362819718975,-1.0420947133100869
2196,16105,-993,-393,-1946,1297,1748,4634.6705,02422.5855,4.82,-0.30,-0.05,-1.0424233096443107,-1.0420947133100869
2201,16241,-866,-626,-1946,1297,1748,4634.6705,02422.5855,4.86,-0.26,-0.08,-1.0426883090648202,-1.0420947133100869
2215,16585,-819,-469,-1946,1297,1748,4634.6705,02422.5855,4.97,-0.25,-0.06,-1.042527550474863,-1.0420947133100869
2220,16209,-1025,-574,-1946,1297,1748,4634.6705,02422.5855,4.85,-0.31,-0.08,-1.0427208972626425,-1.0420947133100869
2225,16126,-1050,-541,-1946,1297,1748,4634.6705,02422.5855,4.83,-0.31,-0.07,-1.0426613285354225,-1.0420947133100869
2229,16691,-1073,-463,-1946,1297,1748,4634.6705,02422.5855,5.00,-0.32,-0.06,-1.04250658067728,-1.0420947133100869
2244,16128,-1072,-765,-1916,1322,1724,4634.6705,02422.5855,4.83,-0.32,-0.10,-1.0141465418516198,-0.9957801583316874
2249,16304,-1116,-605,-1916,1322,1724,4634.6705,02422.5855,4.88,-0.33,-0.08,-1.0030509004801589,-0.9957801583316874
2253,16681,-1031,-584,-1916,1322,1724,4634.6705,02422.5855,4.99,-0.31,-0.08,-0.9988097905560018,-0.9957801583316874
2258,16744,-900,-506,-1916,1322,1724,4634.6705,02422.5855,5.01,-0.27,-0.07,-0.9970585597842007,-0.9957801583316874
2273,16179,-1020,-448,-1916,1322,1724,4634.6705,02422.5855,4.84,-0.31,-0.06,-0.9962598334921721,-0.9957801583316874
2278,16867,-1139,-624,-1916,1322,1724,4634.6705,02422.5855,5.05,-0.34,-0.08,-0.9962117900636854,-0.9957801583316874
2282,16964,-1068,-408,-1916,1322,1724,4634.6705,02422.5855,5.08,-0.32,-0.05,-0.9958053266301553,-0.9957801583316874
2287,16401,-867,-649,-1916,1322,1724,4634.6705,02422.5855,4.91,-0.26,-0.09,-0.9961654929959554,-0.9957801583316874
2302,16922,-1002,-504,-1916,1322,1724,4634.6705,02422.5855,5.07,-0.30,-0.07,-0.9960420781391923,-0.9957801583316874
2306,16961,-1013,-545,-1916,1322,1724,4634.6705,02422.5855,5.08,-0.30,-0.07,-0.9959937058139878,-0.9957801583316874
2311,16569,-771,-452,-1916,1322,1724,4634.6705,02422.5855,4.96,-0.23,-0.06,-0.9958455286819051,-0.9957801583316874
2316,16597,-1009,-538,-1916,1322,1724,4634.6705,02422.5855,4.97,-0.30,-0.07,-0.9959175840491507,-0.9957801583316874
2330,16865,-934,-465,-1916,1322,1724,4634.6705,02422.5855,5.05,-0.28,-0.06,-0.9958154197232617,-0.9957801583316874
2335,16592,-849,-753,-1916,1322,1724,4634.6705,02422.5855,4.97,-0.25,-0.10,-0.9962905126717096,-0.9957801583316874
2340,16304,-968,-422,-1916,1322,1724,4634.6705,02422.5855,4.88,-0.29,-0.06,-0.9959527332101658,-0.9957801583316874
2344,16396,-992,-526,-1923,1327,1770,4634.6705,02422.5855,4.91,-0.30,-0.07,-0.9958221372726999,-0.9955707213614249
2359,16849,-959,-495,-1923,1327,1770,4634.6705,02422.5855,5.04,-0.29,-0.07,-0.9957711211903348,-0.9955707213614249
2364,16365,-1127,-491,-1923,1327,1770,4634.6705,02422.5855,4.90,-0.34,-0.07,-0.9957505156257509,-0.9955707213614249
2368,16809,-1075,-465,-1923,1327,1770,4634.6705,02422.5855,5.03,-0.32,-0.06,-0.9956130547849271,-0.9955707213614249
2373,17019,-1123,-446,-1923,1327,1770,4634.6705,02422.5855,5.10,-0.34,-0.06,-0.99556082896093,-0.9955707213614249
2388,16476,-1042,-494,-1923,1327,1770,4634.6705,02422.5855,4.93,-0.31,-0.07,-0.9956696424429228,-0.9955707213614249
2393,16837,-1095,-468,-1923,1327,1770,4634.6705,02422.5855,5.04,-0.33,-0.06,-0.9955816236226076,-0.9955707213614249
2397,17298,-1052,-518,-1923,1327,1770,4634.6705,02422.5855,5.18,-0.31,-0.07,-0.9956767735685182,-0.9955707213614249
2402,17077,-847,-433,-1923,1327,1770,4634.6705,02422.5855,5.11,-0.25,-0.06,-0.9955835441513411,-0.9955707213614249
2417,16668,-931,-347,-1923,1327,1770,4634.6705,02422.5855,4.99,-0.28,-0.05,-0.9954197444397456,-0.9955707213614249
2494,16995,-939,-369,-1923,1327,1770,4634.6705,02422.5855,5.09,-0.28,-0.05,-0.9953588448817962,-0.9955707213614249
2547,16425,-1075,-420,-1943,1281,1740,4634.6705,02422.5855,4.92,-0.32,-0.06,-1.033990677696117,-1.0574974363998833
2604,16290,-750,-374,-1893,1302,1835,4634.6705,02422.5855,4.88,-0.22,-0.05,-1.014583554908034,-1.0027913001820004
2647,16554,-1244,-409,-1893,1302,1835,4634.6705,02422.5855,4.96,-0.37,-0.05,-1.007171655609509,-1.0027913001820004
2715,16609,-1117,-321,-1896,1298,1862,4634.6705,02422.5855,4.97,-0.33,-0.04,-1.0084193434616204,-1.0095523459387425
2788,16234,-428,-399,-1896,1298,1862,4634.6705,02422.5855,4.86,-0.13,-0.05,-1.0090268213633782,-1.0095523459387425
2834,16665,-657,-390,-1893,1319,1873,4634.6705,02422.5855,4.99,-0.20,-0.05,-0.993663058402676,-0.9844813318201042
2883,17507,-761,-414,-1893,1319,1873,4634.6705,02422.5855,5.24,-0.23,-0.06,-0.9879248858981697,-0.9844813318201042
2958,17437,-279,-502,-1874,1328,1867,4634.6705,02422.5855,5.22,-0.08,-0.07,-0.9712895419766221,-0.9610566432747576
2999,16753,-1155,-520,-1875,1370,1998,4634.6705,02422.5855,5.02,-0.35,-0.07,-0.9382316080850923,-0.9181317194974518
3039,16931,-1557,-612,-1875,1370,1998,4634.6705,02422.5855,5.07,-0.47,-0.08,-0.9257346367694025,-0.9181317194974518
3072,16881,-1216,-664,-1875,1370,1998,4634.6705,02422.5855,5.05,-0.36,-0.09,-0.9210902595734408,-0.9181317194974518
3076,15931,-1211,-492,-1835,1391,2001,4634.6705,02422.5855,4.77,-0.36,-0.07,-0.886241882769207,-0.8653805369161769
3081,16139,-1295,-590,-1835,1391,2001,4634.6705,02422.5855,4.83,-0.39,-0.08,-0.8730632718283816,-0.8653805369161769
3086,16609,-1527,-543,-1835,1391,2001,4634.6705,02422.5855,4.97,-0.46,-0.07,-0.8679038085087251,-0.8653805369161769
3100,15976,-1038,-593,-1835,1391,2001,4634.6705,02422.5855,4.78,-0.31,-0.08,-0.866065856854725,-0.8653805369161769
3105,16323,-1287,-589,-1835,1391,2001,4634.6705,02422.5855,4.89,-0.39,-0.08,-0.8653667676696167,-0.8653805369161769
3110,16480,-1096,-698,-1835,1391,2001,4634.6705,02422.5855,4.93,-0.33,-0.09,-0.8652311603549827,-0.8653805369161769
3114,16560,-772,-497,-1835,1391,2001,4634.6705,02422.5855,4.96,-0.23,-0.07,-0.8649239337449913,-0.8653805369161769
3129,16548,-1460,-649,-1835,1391,2001,4634.6705,02422.5855,4.95,-0.44,-0.09,-0.8650678244159689,-0.8653805369161769
3134,16768,-1032,-508,-1835,1391,2001,4634.6705,02422.5855,5.02,-0.31,-0.07,-0.8648672995421518,-0.8653805369161769
3138,16809,-1053,-633,-1835,1391,2001,4634.6705,02422.5855,5.03,-0.32,-0.08,-0.8649234022380682,-0.8653805369161769
3143,15998,-944,-707,-1835,1391,2001,4634.6705,02422.5855,4.79,-0.28,-0.09,-0.8650761123970675,-0.8653805369161769
3158,16733,-323,-619,-1928,1357,2031,4634.6705,02422.5855,5.01,-0.10,-0.08,-0.9299391146395042,-0.9697551030207576
3163,16442,-976,-712,-1928,1357,2031,4634.6705,02422.5855,4.92,-0.29,-0.09,-0.9548425208791229,-0.9697551030207576
3167,15914,-742,-558,-1928,1357,2031,4634.6705,02422.5855,4.76,-0.22,-0.07,-0.9640951219392332,-0.9697551030207576
3172,16522,-1062,-797,-1928,1357,2031,4634.6705,02422.5855,4.95,-0.32,-0.11,-0.9681430333884241,-0.9697551030207576
3187,16300,-1268,-708,-1928,1357,2031,4634.6705,02422.5855,4.88,-0.38,-0.09,-0.9694264210573892,-0.9697551030207576
3191,16377,-775,-642,-1928,1357,2031,4634.6705,02422.5855,4.90,-0.23,-0.09,-0.9699135837321015,-0.9697551030207576
